longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_ces,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
0.20717131474103584,0.5632306057385762,1.8561365563501628,-0.18874230050262525,-0.23957150945598235,-0.37041128009839797,-0.2028083863687926,-0.6688369708086366,-0.643489064521554,0,0,0,1,0
0.20617529880478036,0.5642933049946866,0.982118865674764,-0.9629393083272685,-0.9863181485586472,-0.9788201502564152,-0.9953179877166395,-0.7721098190694711,-0.8610016607307264,0,0,0,1,0
0.20617529880478036,0.5642933049946866,1.6177680952568723,-0.6902056081166925,-0.6985590933630342,-0.7227409451100799,-0.6814527990640269,-0.7426860055231884,-0.9797236753946968,0,0,0,1,0
0.20617529880478036,0.5642933049946866,1.8561365563501628,-0.3381728656600164,-0.2776222936140799,-0.28564023287754214,-0.2681969673380869,-1.08571819314595,-0.8783333417035687,0,0,0,1,0
0.20617529880478036,0.5632306057385762,1.6972242489546359,-0.2538316877797711,-0.10877193891252195,-0.26003231236290864,-0.06941568119143222,-1.172884266907388,-0.8488694840497366,0,0,0,1,0
0.20617529880478036,0.5632306057385762,1.8561365563501628,-0.8740143707796185,-0.8983257101930465,-0.9099436743894699,-0.9011584311208557,-1.149145197302069,-0.6486885688134068,0,0,0,1,0
0.20617529880478036,0.5632306057385762,1.6177680952568723,-0.32992209825868807,-0.21578976935717137,-0.4966848191877978,-0.3178922888747506,-1.0228701906875217,-0.7327472215316925,0,0,0,1,0
0.20617529880478036,0.5632306057385762,1.8561365563501628,-0.22128699414119815,-0.13493185302121402,-0.22736013791320378,-0.15311306483212891,-1.0049211380591097,-0.794274688985283,0,0,0,1,0
0.20717131474103584,0.5632306057385762,1.5383119415591087,-0.32717184245824527,-0.3061603817326531,-0.3527506452607197,-0.43036064814193675,-1.091560846640829,-0.8358707233201048,0,0,0,1,0
0.20717131474103584,0.5621679064824652,1.6177680952568723,-0.4495582255779491,-0.4084218641575403,-0.5929352790531445,-0.4460539075745674,-1.3136343159642034,-0.8835328459954215,0,0,0,1,0
0.20717131474103584,0.5621679064824652,1.7766804026523992,0.01340150082991926,0.0862383298977281,-0.14788728114365146,0.09536354285118942,-0.600251587891273,-0.8419368116605996,0,0,0,1,0
0.20717131474103584,0.5621679064824652,1.6177680952568723,-0.6512436509437531,-0.6081884809875525,-0.7554131195597849,-0.6160642180947326,-1.2551551444974414,-0.9502598177408648,0,0,0,1,0
0.20717131474103584,0.5621679064824652,1.5383119415591087,-0.3840104623340628,-0.2514623795053878,-0.38718888319419237,-0.32835446182983763,-1.4598585628900944,-0.88699918218999,0,0,0,1,0
0.20617529880478036,0.5621679064824652,1.8561365563501628,-0.5155643647885758,-0.35134568792039395,-0.46312961299620903,-0.2525037079054563,-1.2950536251201286,-0.8921986864818426,0,0,0,1,0
0.20816733067728993,0.5621679064824652,1.8561365563501628,-0.5343577794249349,-0.49403612851325984,-0.650332342275599,-0.4983647723500028,-0.2056356126560663,-0.13393764391998686,0,0,0,1,0
0.20816733067728993,0.5621679064824652,1.8561365563501628,-0.09340009942060878,0.4215608652909629,-0.04280650385946559,0.5138504610546729,-0.6742058956417688,-0.2673915874108735,0,0,0,1,0
0.20816733067728993,0.5621679064824652,1.8561365563501628,-0.44497446591054446,-0.28237864163384213,-0.4233931846114329,-0.27342805381563046,-0.9331775640634331,-0.4459079014311504,0,0,0,1,0
0.20816733067728993,0.5621679064824652,1.7766804026523992,-0.7791305456643425,-0.5392214347010007,-0.8022138018796323,-0.6552973666763091,-1.3609019091029544,-0.49270344005782496,0,0,0,1,0
0.20816733067728993,0.5632306057385762,1.6177680952568723,-0.8813483862474659,-0.7984424017780404,-0.8507805476832476,-0.8122299610026155,-1.4978621288657938,-0.7630776632341667,0,0,0,1,0
0.20816733067728993,0.5632306057385762,1.8561365563501628,-0.772713282129976,-0.7984424017780404,-0.8463653889738281,-0.7886900718536696,0.04928304388176313,-0.15646882918468202,0,0,0,1,0
0.20816733067728993,0.5621679064824652,1.8561365563501628,-0.5467339305269274,-0.5392214347010007,-0.6759402627902324,-0.542829007409123,-0.45171133417461923,-0.19459852732493535,0,0,0,1,0
0.20816733067728993,0.5621679064824652,1.8561365563501628,-0.44909984961120863,-0.280000467623961,-0.6247244217609654,-0.30743011591966346,-0.6284121250062304,-0.21279679234641988,0,0,0,1,0
0.20816733067728993,0.5621679064824652,1.6972242489546359,-0.6924974879503949,-0.5130615205923086,-0.7147936594331248,-0.5114424885438617,-0.9709705839672451,-0.5576972437059841,0,0,0,1,0
0.20717131474103584,0.5611052072263548,1.1410311730702911,-0.7465858520257695,-0.5368432606911197,-0.7660095004623918,-0.6448351937212221,-1.1242481243013684,-0.6010264461380901,0,0,0,1,0
0.20816733067728993,0.5611052072263548,0.9026627119770005,-0.9221438472873672,-0.8150896198472081,-0.8852187856167203,-0.8880807149269969,-1.5370236982368748,-0.16773442181702958,0,0,0,1,0
0.20717131474103584,0.5611052072263548,0.9026627119770005,-0.7745467859969378,-0.38701829806861043,-0.6406189931148759,-0.38589641308281664,-1.1030882440766714,-0.8176724582986202,0,0,0,1,0
0.20717131474103584,0.5611052072263548,-0.6070042082805065,-0.7974655843339611,-0.20152072529788476,-0.6097128821489389,-0.16095969454844425,-1.552183015412777,-0.30292153340520045,0,0,0,1,0
0.20717131474103584,0.5611052072263548,1.1410311730702911,-0.3519241446622303,-0.19438620326824146,-0.32184453429478266,-0.24204153495036917,-1.2454700251906148,-0.9797236753946968,0,0,0,1,0
0.20717131474103584,0.5611052072263548,0.982118865674764,0.2682585383376171,0.7497488786545545,0.4711179699169728,0.5766234987851955,-1.4526999964459182,-0.9476600655949384,0,0,0,1,0
0.20717131474103584,0.5611052072263548,1.8561365563501628,-0.4610176247464607,-0.19438620326824146,-0.23265832836450728,-0.26035033762177157,-1.3807458763783542,-0.8895989343359163,0,0,0,1,0
0.20617529880478036,0.5611052072263548,1.8561365563501628,-0.671870569447074,-0.7199626594519641,-0.6397359613729919,-0.6971460584966576,-1.1900437717662222,-1.0343184704591506,0,0,0,1,0
0.20617529880478036,0.5611052072263548,1.8561365563501628,-0.7750051619636783,-0.7009372673729154,-0.7501149291084813,-0.7311481206006906,-1.2945272599404098,-1.0724481685994038,0,0,0,1,0
0.20617529880478036,0.5611052072263548,1.8561365563501628,-0.6407010037087225,-0.593919436928266,-0.7094954689818213,-0.6291419342885914,-1.2448383869749522,-1.0343184704591506,0,0,0,1,0
0.20617529880478036,0.5611052072263548,1.8561365563501628,-0.5256486360568661,-0.48214525846385436,-0.6158941043421263,-0.668375082870168,-1.6072408132113667,-1.0533833195292772,0,0,0,1,0
0.20617529880478036,0.5611052072263548,1.8561365563501628,-0.5724029846643933,-0.4678762144045678,-0.3103651216502918,-0.5114424885438617,-1.3967473778418065,-1.0967125219613831,0,0,0,1,0
0.20517928286852488,0.5611052072263548,-2.1166711285380138,-1.1357470477884233,-1.176572069349135,-1.1757362286965283,-1.1574816685204894,-0.6885756650480928,-1.2726290838357337,0,0,0,1,0
0.20517928286852488,0.5621679064824652,1.8561365563501628,-0.6943309918173567,-0.7770388356891105,-0.7695416274299275,-0.817461047480159,-0.25148201980957635,-1.1365753881989207,0,0,0,1,0
0.20517928286852488,0.5611052072263548,1.6177680952568723,-1.146289695023454,-1.2098665054874704,-1.1828004826315996,-1.2464101386387296,1.1830736409961227,-1.1426414765394157,0,0,0,1,0
0.20517928286852488,0.5600425079702446,1.6972242489546359,-0.8598047158106641,-0.8269804898966135,-0.9258382457433804,-0.9874713580003243,-1.5630787746329569,-1.0464506471401402,0,0,0,1,0
0.2041832669322708,0.5600425079702446,1.8561365563501628,-0.647118267243089,-0.7152063114322019,-0.7986816749120966,-0.8906962581657687,-1.4104855090324682,-1.1331090520043523,0,0,0,1,0
0.2041832669322708,0.5600425079702446,1.5383119415591087,-0.8286351500723126,-0.8460058819756624,-0.9125927696151216,-0.9587003823738347,-0.6721004349228935,-1.1556402372690475,0,0,0,1,0
0.2041832669322708,0.5600425079702446,1.8561365563501628,-0.7452107241255482,-0.7817951837088727,-0.7253900403357317,-0.817461047480159,-1.4232761828996356,-1.1131776188855835,0,0,0,1,0
0.2041832669322708,0.5600425079702446,1.5383119415591087,-0.5412334189260418,-0.4369599522761135,-0.5629121998290914,-0.4382072778582521,-1.613346649296105,-1.0611825759670563,0,0,0,1,0
0.20517928286852488,0.5589798087141334,1.8561365563501628,-0.7374183326909604,-0.6985590933630342,-0.8242895954267302,-0.9220827770310299,-0.6638891381192796,-1.088046681474962,0,0,0,1,0
0.2041832669322708,0.5600425079702446,1.8561365563501628,-0.9459793975578713,-1.0196125846969826,-1.0167905151574237,-1.0920930875511952,-1.0627686713102091,-1.0559830716752034,0,0,0,1,0
0.20517928286852488,0.5600425079702446,1.3793996341635817,0.07574063230662233,0.25271051058940497,0.3510256530207604,0.29152928575907233,-1.5214432889171974,-0.672952922175386,0,0,0,1,0
0.20517928286852488,0.5600425079702446,-0.2097234397916889,-0.8561377080767404,-0.9173511022720953,-0.9125927696151216,-0.9743936418064654,-1.1047199761337998,-1.0776476728912565,0,0,0,1,0
0.20517928286852488,0.5600425079702446,1.3793996341635817,-0.779588921631083,-0.5725158708393361,-0.7448167386571778,-0.5820621559906995,-1.653876768134455,-0.9675914987137072,0,0,0,1,0
0.20517928286852488,0.5600425079702446,1.6177680952568723,-0.8213011346044652,-0.7936860537582782,-0.764243436978624,-0.909005060837171,-1.116247373569642,-1.1426414765394157,0,0,0,1,0
0.20517928286852488,0.5600425079702446,1.3793996341635817,-1.202669938932531,-1.269320855734498,-1.2428466410797057,-1.288258830459078,-1.7742564847361513,-1.2076352801875747,0,0,0,1,0
0.20517928286852488,0.5600425079702446,-0.6864603619782701,-0.8254265183051294,-0.8959475361831655,-1.002662007287281,-0.9587003823738347,-0.7304216968357397,-0.6010264461380901,0,0,0,1,0
0.20617529880478036,0.5600425079702446,-0.9248288230715607,-0.6411593796754629,-0.18011715920895488,-0.5858710251180732,-0.15834415130967247,-1.5509723754994238,-0.2543928266812417,0,0,0,1,0
0.20617529880478036,0.5600425079702446,0.5848380971859464,0.12753711654829472,0.057700241779154934,-0.16731397946509757,0.02474387540435157,-0.7496866624134488,-0.9077971993574009,0,0,0,1,0
0.20617529880478036,0.5600425079702446,-0.7659165156760336,-0.6549106586776768,-0.7009372673729154,-0.6220753265353137,-0.7651501827047236,-1.4525420868920025,-0.8540689883415894,0,0,0,1,0
0.20517928286852488,0.5600425079702446,-0.44809190088497947,-0.40830438857130735,-0.38939647207849154,-0.32802575648797005,-0.4565160805296545,-1.6149257448352616,-0.8176724582986202,0,0,0,1,0
0.20617529880478036,0.5589798087141334,0.7437504045814735,-0.8946412892829394,-0.8602749260349489,-0.9549782932255495,-0.9011584311208557,-0.97865551559114,-0.6547546571539016,0,0,0,1,0
0.20617529880478036,0.5600425079702446,-0.9248288230715607,-0.7846310572652281,-0.5915412629183848,-0.7209748816263122,-0.5506756371254383,-1.2478386684993497,-0.38438043397755983,0,0,0,1,0
0.20717131474103584,0.5600425079702446,1.8561365563501628,-1.1119114975179192,-1.1456558072206808,-1.0971464036688598,-1.1600972117592612,-1.4232761828996356,-0.8176724582986202,0,0,0,1,0
0.20617529880478036,0.5600425079702446,1.8561365563501628,-1.0523226218416588,-1.0481506728155556,-1.0821348640568333,-1.0790153713573363,-1.236890272761198,-0.8176724582986202,0,0,0,1,0
0.20617529880478036,0.5600425079702446,1.8561365563501628,-1.0312373273715976,-0.8888130141535221,-0.9532122297417818,-0.9011584311208557,-1.6123465554546392,-0.6010264461380901,0,0,0,1,0
0.20617529880478036,0.5600425079702446,0.5053819434881829,-0.773630034063457,-0.8412495339559002,-0.8463653889738281,-0.8645408257780509,-1.085297101002175,-0.7630776632341667,0,0,0,1,0
0.20617529880478036,0.5600425079702446,1.8561365563501628,-0.8538458282430381,-0.9387546683610252,-0.9258382457433804,-1.0057801606717267,-0.7697411757607363,-0.9415939772544436,0,0,0,1,0
0.20717131474103584,0.5600425079702446,0.9026627119770005,-0.8047995998018085,-0.20627707331764697,-0.7448167386571778,-0.312661202397207,-1.5231276574922978,-0.7630776632341667,0,0,0,1,0
0.20717131474103584,0.5600425079702446,-1.4810218989559054,-0.8070914796355108,-0.4512289963354001,-0.7766058813649988,-0.44343836433579564,-1.6373489014912839,-0.38438043397755983,0,0,0,1,0
0.20717131474103584,0.5589798087141334,-1.4810218989559054,-1.1600409740256679,-1.1789502433590162,-1.148362244698127,-1.2045614468183814,-1.525654210354948,-0.6010264461380901,0,0,0,1,0
0.20717131474103584,0.5589798087141334,1.8561365563501628,-1.094034834815041,-1.0933359790032966,-0.909060642647586,-1.0842464578348798,-1.3829039736152011,2.540349396030085,0,0,0,1,0
0.20717131474103584,0.5589798087141334,-1.0042849767693243,-0.7525447395933956,-0.34658933990063173,-0.5523158189264844,-0.3597409806950989,-0.9352830247823084,-0.38438043397755983,0,0,0,1,0
0.20617529880478036,0.5589798087141334,1.8561365563501628,-1.1096196176842168,-1.0719324129143666,-0.46048051777055726,-1.0763998281185645,-1.5811331002973128,-0.6010264461380901,0,0,0,1,0
0.20617529880478036,0.5589798087141334,1.8561365563501628,-1.164166357726332,-1.205110157467708,-1.0900821497337885,-1.21763916301224,-1.642612553288472,-0.38438043397755983,0,0,0,1,0
0.20717131474103584,0.5579171094580232,-0.13026728609392535,-0.7245838056222274,-0.4536071703452812,-0.6247244217609654,-0.5166735750214052,-0.65020364344659,-0.16773442181702958,0,0,0,1,0
0.20717131474103584,0.5589798087141334,0.8232065582792369,-0.42205566757352125,0.20276885638190192,-0.08695809095366133,-0.08510894062406285,-1.0648214955111126,-0.23966089785432562,0,0,0,1,0
0.20816733067728993,0.5589798087141334,0.5848380971859464,1.2345150762265147,4.611903470701458,1.804495900161684,4.769339310536346,-0.9796029729146339,-0.6660202497862491,0,0,0,1,0
0.20816733067728993,0.5611052072263548,0.18755732869712877,0.8985254926057546,1.8865160553777194,0.5497077949446412,1.7797733886202107,-0.5454043361645712,-0.19979803161678805,0,0,0,1,0
0.20816733067728993,0.5600425079702446,0.0286450213016017,-1.0546145016753612,-1.0243689327167447,-1.0803688005730654,-1.0685531984022492,-0.9813926145256777,-0.7093494522183552,0,0,0,1,0
0.20816733067728993,0.5611052072263548,-0.527548054582743,0.47956985900497084,1.7414474407749725,0.5285150331394273,1.9628614153342347,-1.3960104665902004,-0.31938663032940073,0,0,0,1,0
0.20816733067728993,0.5611052072263548,0.66429425088371,0.4571094366346881,1.3014852489469693,0.3642711291490191,1.2566647408658562,-0.6633627729395609,-0.11920571509307082,0,0,0,1,0
0.2091633466135454,0.5600425079702446,0.0286450213016017,0.9260280506101826,2.0839044981978505,0.7757639208669234,1.9628614153342347,-0.7261055023620453,0.44147416437838144,0,0,0,1,0
0.2091633466135454,0.5600425079702446,-0.05081113239616183,1.453160412361716,2.533379386065378,1.0044691420148573,2.608900595310862,-0.3437011992963155,0.5766612759665523,0,0,0,1,0
0.2091633466135454,0.5600425079702446,0.8232065582792369,-0.8167173749370605,-0.7033154413827964,-0.9152418648407734,-0.7102237746905163,-0.3924952514562509,0.2655576025040309,0,0,0,1,0
0.2091633466135454,0.5600425079702446,1.8561365563501628,-0.22037024220771723,0.3882664291526276,-0.4684278034475125,0.2967603722366159,-0.6796274569928727,1.2404646572264169,0,0,0,1,0
0.20816733067728993,0.5600425079702446,0.42592578979041934,1.482954850199846,3.2729915031383996,1.1157311414922306,3.37263922103222,-0.5421935085682863,1.1165431382705937,0,0,0,1,0
0.21015936254980092,0.5611052072263548,1.8561365563501628,-0.5164811167220568,-0.7437443995507751,-0.6635778184038577,-0.668375082870168,0.5579097170440684,0.9232948954234007,0,0,0,1,0
0.21015936254980092,0.5600425079702446,1.8561365563501628,-0.27950074191723706,-0.13255367901133291,-0.6326717074379207,-0.11387991625055234,-0.3147511144117798,0.5341986575830884,0,0,0,1,0
0.2091633466135454,0.5600425079702446,1.8561365563501628,-0.4023455010036813,-0.1848735072287171,-0.6529814375012507,-0.2028083863687926,-0.3692825470306506,0.45533950915665533,0,0,0,1,0
0.21015936254980092,0.5611052072263548,1.8561365563501628,0.38743628969013766,0.5071751296466824,0.016356622846756697,0.5713924123076519,0.015437762825842239,0.596592709085321,0,0,0,1,0
0.2091633466135454,0.5611052072263548,-0.05081113239616183,0.3214301504795109,0.7545052266743167,0.08346703522993422,0.7910980443644808,0.018753863458070855,0.15723459642376575,0,0,0,1,0
0.2091633466135454,0.5611052072263548,1.8561365563501628,-0.5554430738949963,-0.5915412629183848,-0.7730737543974631,-0.6448351937212221,0.6427071474967722,0.48220361466456113,0,0,0,1,0
0.2091633466135454,0.5611052072263548,0.2670134823948923,0.5377836067810098,1.3324015110754235,0.3360141134087338,1.3665175568942707,-0.6462559045986989,0.1009066332620279,0,0,0,1,0
0.2091633466135454,0.5611052072263548,-0.2097234397916889,0.6065400017920793,1.5654625640437712,0.2856813041213507,1.8765484884547663,-0.446026590233656,0.41720981101640203,0,0,0,1,0
0.2091633466135454,0.5621679064824652,1.8561365563501628,-0.11906915355807475,0.050565719749511635,-0.4295744068046203,0.0508993077920693,-0.38017830625083027,0.14943533998598668,0,0,0,1,0
0.2091633466135454,0.5621679064824652,0.5053819434881829,-0.46881001618104856,-0.2609750755449122,-0.6626947866619738,-0.2028083863687926,-0.2097412610578732,0.31408630922798964,0,0,0,1,0
0.2091633466135454,0.5621679064824652,1.8561365563501628,-0.6219075890723634,-0.596297610938147,-0.7872022622676057,-0.5454445506478948,-0.38307331473928385,0.21442914363414572,0,0,0,1,0
0.2091633466135454,0.5621679064824652,-0.05081113239616183,1.0937936544371922,2.8829709655178997,1.0000539833054378,3.037849686469433,-0.761793061546982,0.1009066332620279,0,0,0,1,0
0.2091633466135454,0.5621679064824652,1.8561365563501628,0.7124248501091264,1.3490487291445912,0.31835347857105556,1.4057507054758471,-0.41107594230032557,0.23609374485019877,0,0,0,1,0
0.21115537848605498,0.5632306057385762,1.6972242489546359,-0.0553548941811503,-0.32994212183146404,-0.4022004228062189,-0.3309700050686094,1.0469029690028617,1.0463498303305818,0,0,0,1,0
0.21115537848605498,0.5632306057385762,1.4588557878613453,0.24717324386755576,-0.19914255128800368,-0.28917235984507783,-0.03802916232617096,0.7454009940599159,1.219666640059006,0,0,0,1,0
0.21015936254980092,0.5621679064824652,0.982118865674764,-0.02739396020998201,-0.3132949037622964,-0.5576140093777879,-0.32312337535229413,1.0976445723277568,1.3799846890577985,0,0,0,1,0
0.21015936254980092,0.5642933049946866,0.66429425088371,-1.0550728776421017,-1.150412155240443,-1.1722041017289926,-1.1836371009082072,0.5756482236005929,1.1104770499300989,0,0,0,1,0
0.21115537848605498,0.5642933049946866,1.8561365563501628,0.07528225633988186,-0.3014040337128909,-0.32184453429478266,-0.2525037079054563,1.3015584429508313,1.4449784927059575,0,0,0,1,0
0.21015936254980092,0.5632306057385762,1.8561365563501628,0.4094383360936799,0.0862383298977281,-0.21941285223624854,0.1450588643878531,0.6877640068807037,1.5827653564400548,0,0,0,1,0
0.21015936254980092,0.5642933049946866,1.8561365563501628,-0.010892425407325317,-0.4108000381674214,-0.46312961299620903,-0.3466632645012401,1.771076183260028,1.5966307012183285,0,0,0,1,0
0.21215139442231049,0.5642933049946866,-0.05081113239616183,1.2152632856234151,1.2134928105813687,0.5346962553326147,1.1938917031353338,0.8349883476480604,1.1304084830488677,0,0,0,1,0
0.21215139442231049,0.5632306057385762,1.6972242489546359,0.13716301184984447,-0.1539572451002628,-0.3483354865513001,-0.05372242175880159,1.9103524098136302,0.7655765985705346,0,0,0,1,0
0.21314741035856596,0.5632306057385762,1.2204873267680547,0.36130885958593123,0.14093633212499337,-0.05958410695525997,0.2549116804162675,1.1310161247219306,0.7404456611599132,0,0,0,1,0
0.21314741035856596,0.5621679064824652,0.9026627119770005,1.079583999468238,0.32405573088583794,0.16823808245079003,0.4039976450262585,1.9389866755903347,1.7734138471413212,0,0,0,1,0
0.21414342629482003,0.5632306057385762,0.10810117499936524,-0.19470118807025127,-0.45598534435516225,-0.5134624222835922,-0.4094363022317626,1.1558605612046593,0.9068297984992003,0,0,0,1,0
0.21314741035856596,0.5632306057385762,0.42592578979041934,0.18437573642411223,-0.11352828693228413,-0.2520850266859534,-0.009258186699681464,1.676014631802807,1.0316179015036657,0,0,0,1,0
0.21513944223107553,0.5632306057385762,-0.8453726693737971,-0.4669765123140867,-0.7794170096989916,-0.7880852940094897,-0.7991522448087566,4.069344467466355,1.6096294619479605,0,0,0,1,0
0.21414342629482003,0.5632306057385762,0.5053819434881829,0.105076694178012,-0.1848735072287171,-0.3121311851340596,-0.14788197835458539,1.904141300692948,0.9744233542932857,0,0,0,1,0
0.21314741035856596,0.5621679064824652,0.42592578979041934,1.1135038210070323,0.5951675680122831,0.1779514316115131,0.696938487768697,1.5932700255510068,1.0957451211031828,0,0,0,1,0
0.21513944223107553,0.5621679064824652,-0.05081113239616183,-0.6003639186355617,-0.8412495339559002,-0.8498975159413636,-0.8096144177638437,2.2813872249974336,1.112210218027383,0,0,0,1,0
0.21414342629482003,0.5621679064824652,-0.2097234397916889,-0.4798110393828197,-0.7485007475705373,-0.7801380083325344,-0.7546880097496365,2.384607436740296,1.2508636658101224,0,0,0,1,0
0.21513944223107553,0.5621679064824652,0.0286450213016017,-0.38721909410124605,-0.6343483950962446,-0.6750572310483486,-0.6029865019008738,1.570215230679322,1.4042490424197778,0,0,0,1,0
0.21513944223107553,0.5611052072263548,0.2670134823948923,-0.36705055156466565,-0.6509956131654123,-0.6980160563373303,-0.6186797613335043,2.340392761643914,1.3782515209605142,0,0,0,1,0
0.21414342629482003,0.5611052072263548,0.66429425088371,-0.6448263874093866,-0.8483840559855435,-0.887867880842372,-0.8462320231066486,1.6563812105992948,1.3851841933496511,0,0,0,1,0
0.21414342629482003,0.5611052072263548,0.8232065582792369,0.5199069440781316,-0.008888630497515817,-0.14170605895046404,0.0012039862554056246,1.2946104225785426,1.3513874154526084,0,0,0,1,0
0.2161354581673296,0.5600425079702446,0.10810117499936524,-1.0743246682452012,-1.1884629393985404,-1.147479212956243,-1.1705593847143483,1.311559381365489,2.3956211940663645,0,0,0,1,0
0.21314741035856596,0.5611052072263548,1.8561365563501628,-0.11952752952481521,-0.4869016064836165,-0.5408364062819935,-0.3911274995603602,1.676067268320779,1.0792800241789824,0,0,0,1,0
0.21414342629482003,0.5600425079702446,1.299943480465818,0.1504559148853179,-0.24194968346586343,-0.3165463438434792,-0.1923462134137055,1.5340539428326385,1.0108198843362548,0,0,0,1,0
0.21314741035856596,0.5589798087141334,1.6972242489546359,0.09040866324231717,0.15996172420404214,-0.14612121765988362,0.13721223467153776,-0.5146646096689913,0.08530812038646972,0,0,0,1,0
0.21314741035856596,0.5589798087141334,0.7437504045814735,-0.17499102150041132,-0.0065104564876347195,-0.4189780259020133,-0.032798075848627414,-0.4155500463279357,0.22742790436377755,0,0,0,1,0
